Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 1 - Mawb	Core	502	520360	521076	-1	WP_232077601.1	100	99.6	9.19e-170	glycosyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	503	521130	521876	-1	WP_115319600.1	100	99.6	1.15e-168	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	504	522040	523035	1	WP_115319601.1	100	99.7	6.00e-233	sigma-70 family RNA polymerase sigma factor [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	505	523043	523291	-1	WP_410432627.1	100	98.8	1.85e-53	ANTAR domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	506	523310	524386	1	WP_115319602.1	100	99.7	8.98e-244	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	507	524358	524855	-1	WP_115319603.1	100	99.4	4.13e-112	DUF1990 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	508	524939	525556	1	WP_115319604.1	100	99.5	3.80e-148	PaaI family thioesterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	509	525553	525966	1	WP_115319605.1	100	99.3	1.43e-94	TIGR02611 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	510	526053	528104	1	WP_115319606.1	100	99.9	0.0	threonine--tRNA ligase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	511	528097	528660	1	WP_232077602.1	100	99.5	2.42e-133	HIT family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	512	528642	529337	1	WP_115321076.1	99.6	97.4	6.22e-152	phosphatidylinositol phosphate synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	513	529334	530284	1	WP_396929284.1	92.4	99.7	1.22e-213	phosphatidylinositol mannoside acyltransferase [Mycolicibacterium sp.]
PICI REGION 1 - Mawb	Core	514	530284	531408	1	WP_115319608.1	100	99.7	3.15e-268	glycosyltransferase family 4 protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	515	531408	532445	1	WP_115319609.1	100	99.7	1.81e-241	NUDIX hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	516	532511	533437	1	WP_115319610.1	100	99.7	4.96e-209	pyridoxal 5'-phosphate synthase lyase subunit PdxS [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	517	533443	534285	1	WP_115319611.1	100	99.6	1.81e-206	acyl-CoA thioesterase II [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	518	534282	534875	1	WP_115319612.1	100	99.5	1.09e-134	pyridoxal 5'-phosphate synthase glutaminase subunit PdxT [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	519	534976	536820	1	WP_115319613.1	100	99.8	0.0	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	520	536817	536969	1	WP_170310592.1	100	98.0	8.32e-25	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	521	536966	537322	1	WP_225933745.1	76.0	84.0	8.06e-41	cupredoxin domain-containing protein [Mycolicibacterium pallens]
PICI REGION 1 - Mawb	Core	522	537319	538605	1	WP_163789219.1	100	99.8	1.64e-311	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	523	538865	539263	-1	WP_115321079.1	100	97.0	1.26e-85	carboxymuconolactone decarboxylase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	524	539276	541018	-1	WP_115319614.1	100	99.8	0.0	CocE/NonD family hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	525	541106	541708	1	WP_172507280.1	100	99.5	7.38e-139	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	526	541715	542971	-1	WP_115319615.1	100	98.3	1.17e-293	cytochrome P450 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	527	543074	544825	-1	WP_115319616.1	100	99.8	0.0	dihydroxy-acid dehydratase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	528	544835	546556	-1	WP_115319617.1	100	99.8	0.0	phytoene desaturase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	529	546558	546884	-1	WP_247272685.1	65.3	91.7	1.06e-37	Dabb family protein [Rhodococcus sp. F64268]
PICI REGION 1 - Mawb	Core	530	546886	548322	-1	WP_115319619.1	100	99.8	0.0	aminobutyraldehyde dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	531	548319	548966	-1	WP_163789223.1	100	99.5	6.73e-147	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	532	549048	550595	-1	WP_115319621.1	100	99.8	0.0	APC family permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	533	550704	551708	-1	WP_115319622.1	100	99.7	3.45e-229	4-hydroxy-2-oxovalerate aldolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	534	551705	552658	-1	WP_115319623.1	100	99.7	1.65e-207	acetaldehyde dehydrogenase (acetylating) [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	535	552668	553627	-1	WP_147292014.1	100	99.7	2.08e-227	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	536	553792	554565	1	WP_115319625.1	100	99.6	1.83e-174	IclR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	537	554663	555418	1	WP_115319626.1	100	99.6	2.72e-173	YebC/PmpR family DNA-binding transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	538	555420	557408	-1	WP_115319627.1	100	99.8	0.0	molybdopterin-containing oxidoreductase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	539	557451	557762	1	WP_115321081.1	100	99.0	6.13e-73	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	540	557786	558043	-1	WP_115319628.1	100	98.8	1.62e-53	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	541	558132	558611	-1	WP_115319629.1	100	99.4	1.89e-110	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	542	558734	559183	-1	WP_115319630.1	100	99.3	1.28e-105	cupin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	543	559335	559859	1	WP_115319631.1	100	99.4	2.47e-112	crossover junction endodeoxyribonuclease RuvC [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	544	559856	560449	1	WP_115319632.1	100	99.5	5.98e-123	Holliday junction branch migration protein RuvA [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	545	560446	561510	1	WP_115319633.1	100	99.7	6.58e-244	Holliday junction branch migration DNA helicase RuvB [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	546	561522	561905	1	WP_115321082.1	100	99.2	4.90e-70	DUF1304 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	547	561938	563035	-1	WP_147292015.1	100	98.1	1.06e-228	GGDEF domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	548	563197	566691	-1	WP_115319635.1	100	99.9	0.0	carboxylic acid reductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	549	566918	567595	1	WP_115319636.1	100	99.6	1.36e-135	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	550	567693	568043	1	WP_115321083.1	100	88.0	3.96e-68	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	551	568015	569442	-1	WP_115319637.1	100	99.8	0.0	gamma-aminobutyraldehyde dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	552	569439	570782	-1	WP_115319638.1	100	99.8	0.0	4-aminobutyrate--2-oxoglutarate transaminase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	553	570923	571618	-1	WP_115319639.1	100	99.6	5.70e-156	nitroreductase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	554	571750	572085	1	WP_115319640.1	100	99.1	1.63e-56	preprotein translocase subunit YajC [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	555	572207	574060	1	WP_115319641.1	100	99.8	0.0	protein translocase subunit SecD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	556	574066	575334	1	WP_115319642.1	100	99.8	1.35e-252	protein translocase subunit SecF [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	557	575341	577509	1	WP_115319643.1	99.8	76.5	0.0	ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	558	577648	579789	1	WP_115319645.1	100	84.3	0.0	RelA/SpoT family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	559	580017	580301	-1	WP_163789225.1	100	98.9	3.19e-64	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	560	580430	580669	1	WP_115319646.1	100	98.8	3.17e-46	MULTISPECIES: hypothetical protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	561	580679	581674	-1	WP_115321085.1	99.7	99.7	3.65e-218	peptidylprolyl isomerase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	562	581746	582636	-1	WP_115319647.1	100	99.7	9.57e-201	peptidylprolyl isomerase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	563	582771	583412	1	WP_115319648.1	100	99.5	3.83e-154	MBL fold metallo-hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	564	583409	584668	1	WP_115319649.1	100	99.8	6.72e-295	histidine--tRNA ligase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	565	584702	585004	-1	WP_163789227.1	100	99.0	4.59e-60	MULTISPECIES: DUF732 domain-containing protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	566	585245	585688	1	WP_431232475.1	88.4	99.3	3.96e-90	YbjN domain-containing protein [Mycolicibacterium psychrotolerans]
PICI REGION 1 - Mawb	Core	567	585731	586285	-1	WP_115319652.1	100	99.5	5.26e-122	cytochrome b [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	568	586282	586794	-1	WP_115319653.1	98.2	99.4	3.23e-115	catalase family peroxidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	569	587427	588119	-1	WP_115319654.1	100	99.6	2.41e-152	urea ABC transporter ATP-binding subunit UrtE [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	570	588119	588919	-1	WP_115319655.1	100	99.6	1.11e-184	urea ABC transporter ATP-binding protein UrtD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	571	588916	590022	-1	WP_115319656.1	100	99.7	4.29e-247	urea ABC transporter permease subunit UrtC [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	572	590019	590903	-1	WP_149380069.1	100	99.7	9.94e-170	MULTISPECIES: urea ABC transporter permease subunit UrtB [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	573	590930	592192	-1	WP_115319658.1	100	99.8	4.99e-302	MULTISPECIES: urea ABC transporter substrate-binding protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	574	592349	592846	1	WP_410432715.1	100	88.0	1.68e-100	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	575	592848	593300	-1	WP_163789230.1	100	99.3	5.19e-101	GNAT family N-acetyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	576	593316	594215	1	WP_232077604.1	100	98.0	6.83e-206	oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	577	594236	594889	1	WP_115319659.1	100	99.5	2.52e-143	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	578	594932	595948	1	WP_115319660.1	100	99.7	9.38e-245	Rv2578c family radical SAM protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	579	596003	597256	1	WP_115319661.1	99.8	99.8	1.20e-299	carboxylesterase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	580	597267	598526	-1	WP_115319662.1	100	99.8	1.29e-308	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	581	598523	599656	-1	WP_115319663.1	100	99.7	3.27e-267	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	582	599653	600882	-1	WP_115319664.1	100	99.8	3.04e-315	MULTISPECIES: amidohydrolase family protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	583	600990	601610	-1	WP_115319665.1	100	99.5	1.48e-141	MULTISPECIES: TetR/AcrR family transcriptional regulator [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	584	601686	602576	1	WP_115319666.1	100	99.7	1.32e-207	acyl-CoA thioesterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	585	602584	603261	1	WP_115319667.1	100	99.6	3.23e-168	DUF427 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	586	603239	604117	-1	WP_115321090.1	100	99.7	2.38e-208	KPN_02809 family neutral zinc metallopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	587	604145	605668	1	WP_115321089.1	99.8	96.9	0.0	carboxylesterase/lipase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	588	605665	606162	-1	WP_115321091.1	100	97.6	7.24e-119	SRPBCC family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	589	606278	608056	1	WP_115319668.1	100	99.8	0.0	aspartate--tRNA ligase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	590	608053	608484	1	WP_115319669.1	100	99.3	8.44e-99	nitroreductase family deazaflavin-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	591	608495	608917	1	WP_115319670.1	100	99.3	6.48e-97	MULTISPECIES: pyridoxamine 5'-phosphate oxidase family protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	592	608933	609421	-1	WP_232077605.1	100	99.4	1.45e-106	DUF302 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	593	609423	610607	-1	WP_115319672.1	100	99.7	1.86e-277	thiolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	594	610702	611193	1	WP_115321092.1	100	99.4	5.25e-114	winged helix-turn-helix transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	595	611211	612551	1	WP_115319673.1	100	99.8	0.0	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	596	612708	613253	1	WP_163789543.1	99.3	78.0	2.46e-94	MmpS family transport accessory protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	597	613250	616150	1	WP_115319675.1	99.9	99.9	0.0	MMPL/RND family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	598	616176	616478	-1	WP_115319676.1	100	99.0	2.26e-69	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	599	616520	617446	1	WP_115319677.1	100	99.7	2.41e-200	DUF389 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	600	618046	621417	1	WP_115319678.1	100	99.9	0.0	transglutaminase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	601	621491	624142	1	WP_115319679.1	100	99.9	0.0	circularly permuted type 2 ATP-grasp protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	602	624139	625062	1	WP_115319680.1	100	99.7	5.98e-230	transglutaminase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	603	625055	626131	1	WP_115319681.1	100	99.7	9.00e-269	zinc-binding metallopeptidase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	604	626103	627140	-1	WP_115319682.1	100	99.7	1.05e-240	SDR family oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	605	627133	627600	-1	WP_115319683.1	100	99.4	9.20e-102	MerR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	606	627704	628099	-1	WP_197935824.1	100	99.2	1.40e-89	flavodoxin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	607	628194	628889	-1	WP_147292017.1	99.5	83.6	1.86e-141	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	608	628908	630140	-1	WP_115319685.1	100	99.8	6.00e-298	serine hydrolase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	609	630319	631068	1	WP_115319686.1	100	99.6	1.01e-181	DUF3097 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	610	631223	632434	1	WP_115319687.1	100	99.8	2.62e-293	MULTISPECIES: acyl-CoA dehydrogenase family protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	611	632435	633211	-1	WP_115319688.1	100	99.6	5.29e-179	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	612	633208	633684	-1	WP_115319689.1	100	99.4	2.25e-108	nuclear transport factor 2 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	613	633696	634526	-1	WP_115319690.1	100	99.6	1.19e-195	LLM class F420-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	614	634656	635381	1	WP_115321093.1	100	99.6	1.77e-164	IclR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	615	635378	636721	-1	WP_232077606.1	100	99.8	0.0	HNH endonuclease signature motif containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	616	636819	637607	-1	WP_115319691.1	100	99.6	3.19e-182	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	617	637627	638286	1	WP_051659818.1	96.8	99.5	1.19e-142	TetR family transcriptional regulator [Mycolicibacterium aromaticivorans]
PICI REGION 1 - Mawb	Core	618	638263	639084	-1	WP_115321096.1	99.6	99.6	1.64e-174	DMT family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	619	639140	640672	1	WP_396869312.1	59.6	99.0	1.56e-204	recombinase family protein [Mycolicibacterium sp. PDY-3]
PICI REGION 1 - Mawb	Core	620	641459	641812	-1	WP_241473174.1	70.9	99.2	5.41e-51	phage head completion protein [Mycolicibacterium neoaurum]
PICI REGION 1 - Mawb	Core	621	641809	642183	-1	WP_240179228.1	82.3	99.2	1.41e-63	Gp19/Gp15/Gp42 family protein [Mycolicibacterium crocinum]
PICI REGION 1 - Mawb	Core	622	642180	642404	-1	WP_264022283.1	72.4	97.3	1.60e-21	hypothetical protein [Mycolicibacterium pyrenivorans]
PICI REGION 1 - Mawb	Core	623	642397	642855	-1	WP_083142053.1	80.9	61.4	2.68e-46	hypothetical protein [Mycolicibacterium parafortuitum]
PICI REGION 1 - Mawb	Core	625	643837	645786	-1	WP_240179230.1	60.2	99.8	2.26e-155	phage tail protein [Mycolicibacterium crocinum]
PICI REGION 1 - Mawb	Core	626	645868	646689	-1	WP_264065179.1	92.3	99.6	1.61e-176	phage major capsid protein [Mycolicibacterium komossense]
PICI REGION 1 - Mawb	Core	627	646803	647255	-1	WP_234551598.1	62.0	98.7	2.52e-43	hypothetical protein [Rhodococcus qingshengii]
PICI REGION 1 - Mawb	Core	628	647252	647530	-1	WP_083153993.1	48.8	88.2	1.28e-18	hypothetical protein [Mycolicibacterium moriokaense]
PICI REGION 1 - Mawb	Core	629	647527	647733	-1	WP_240179234.1	68.3	87.0	8.77e-25	hypothetical protein [Mycolicibacterium crocinum]
PICI REGION 1 - Mawb	Core	630	647726	647881	-1	WP_305093691.1	57.1	92.3	1.02e-12	MULTISPECIES: hypothetical protein [Nocardiaceae]
PICI REGION 1 - Mawb	Core	631	647980	648684	-1	WP_167114500.1	55.9	84.3	1.02e-45	helix-turn-helix domain-containing protein [Rhodococcus sp. A14]
PICI REGION 1 - Mawb	Core	632	648677	648931	-1	WP_264037635.1	56.6	89.4	8.38e-18	hypothetical protein [Mycolicibacterium hodleri]
PICI REGION 1 - Mawb	Core	633	648993	649259	-1	WP_061697103.1	69.9	93.3	1.28e-33	hypothetical protein [Rhodococcus sp. LB1]
PICI REGION 1 - Mawb	Core	634	649850	650122	-1	WP_240179238.1	62.9	97.8	3.77e-32	hypothetical protein [Mycolicibacterium crocinum]
PICI REGION 1 - Mawb	Core	635	650287	651615	1	WP_115319692.1	100	99.8	4.22e-296	replication-associated recombination protein A [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	636	651623	652276	-1	WP_115319693.1	100	99.5	1.94e-156	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	637	652345	653022	-1	WP_115321097.1	99.5	91.2	7.84e-142	antibiotic biosynthesis monooxygenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	638	653082	653483	1	WP_115319694.1	100	99.3	1.19e-91	secondary thiamine-phosphate synthase enzyme YjbQ [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	639	653555	656251	1	WP_115319695.1	100	99.9	0.0	alanine--tRNA ligase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	640	656257	656790	1	WP_115319696.1	100	99.4	1.58e-115	Holliday junction resolvase RuvX [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	641	656783	658012	1	WP_115319697.1	100	99.8	3.10e-279	endolytic transglycosylase MltG [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	642	658047	658838	1	WP_163789232.1	100	99.6	8.02e-179	shikimate dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	643	658848	659276	1	WP_115319699.1	100	99.3	3.42e-84	prepilin peptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	644	659386	660075	1	WP_410432717.1	100	97.4	1.73e-157	class I SAM-dependent methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	645	660085	660882	-1	WP_115319701.1	100	99.6	2.67e-155	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	646	660879	661928	-1	WP_115319702.1	100	99.7	9.23e-237	vWA domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	647	661925	662923	-1	WP_115319703.1	100	99.7	1.46e-229	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	648	662914	663387	-1	WP_115319704.1	100	99.4	1.16e-105	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	649	663377	664240	-1	WP_115319705.1	100	99.7	7.06e-203	DUF58 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	650	664245	665246	-1	WP_115319706.1	100	99.7	9.54e-231	AAA family ATPase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	651	665263	665619	-1	WP_115319707.1	100	99.2	1.23e-31	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	652	665714	666940	1	WP_272871150.1	100	99.8	6.30e-283	chorismate synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	653	666945	667610	1	WP_115319708.1	100	99.5	2.31e-141	shikimate kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	654	667607	668692	1	WP_115319709.1	100	99.7	1.11e-250	3-dehydroquinate synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	655	668689	669138	1	WP_115319710.1	100	99.3	7.99e-100	type II 3-dehydroquinate dehydratase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	656	669135	670013	1	WP_115319711.1	100	99.7	2.24e-222	MBL fold metallo-hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	657	670014	670640	-1	WP_115319712.1	100	99.5	1.63e-130	B-4DMT family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	658	670737	671768	1	WP_115319713.1	100	99.7	3.26e-239	M24 family metallopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	659	671783	672346	1	WP_083122914.1	100	99.5	5.47e-130	MULTISPECIES: elongation factor P [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	660	672348	672839	1	WP_115319714.1	100	99.4	1.28e-105	transcription antitermination factor NusB [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	661	672850	673386	1	WP_115319715.1	100	99.4	1.36e-121	MULTISPECIES: TetR/AcrR family transcriptional regulator [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	662	673420	674559	1	WP_115319716.1	100	99.7	3.06e-273	acyl-CoA dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	663	674556	675362	-1	WP_115319717.1	100	99.6	9.54e-187	BtpA/SgcQ family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	664	675533	676342	1	WP_232077609.1	100	99.6	6.39e-181	DeoR/GlpR family DNA-binding transcription regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	665	676339	677808	1	WP_115319719.1	100	99.4	0.0	FGGY-family carbohydrate kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	666	677821	678594	1	WP_115319720.1	100	99.6	4.20e-180	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	667	678626	679942	1	WP_115319721.1	100	99.8	0.0	ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	668	679998	680852	1	WP_232077611.1	100	99.6	2.74e-194	carbohydrate ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	669	680849	681664	1	WP_115319722.1	100	99.6	3.17e-182	carbohydrate ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	670	681688	682770	1	WP_115319723.1	100	99.7	3.73e-253	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	671	682770	683510	1	WP_115319724.1	100	99.6	8.53e-154	inositol monophosphatase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	672	684185	685273	1	WP_370506840.1	99.4	99.7	8.44e-235	hypothetical protein [Mycobacterium sp. SA01]
PICI REGION 1 - Mawb	Core	673	685328	686818	1	WP_147292019.1	100	94.4	1.06e-94	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	674	686842	688044	-1	WP_115319727.1	100	99.8	4.87e-292	serine hydrolase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	675	688167	688733	1	WP_115319728.1	100	99.5	8.39e-130	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	676	688730	689683	1	WP_115319729.1	100	99.7	2.05e-217	aspartate carbamoyltransferase catalytic subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	677	689680	690972	1	WP_115319730.1	100	99.8	2.06e-306	dihydroorotase [Mycolicibacterium aichiense]
