query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
NZ_CM128601.1|CFPICI|R2|core|batch=003|record=NZ_CM128601.1_Escherichia_coli_strain_E300010_chromosome__whole_genome_shotgun_sequence|start=1733508|end=1738309|strand=-1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.491	4075.0	2
NZ_CM128601.1|CFPICI|R2|core|batch=003|record=NZ_CM128601.1_Escherichia_coli_strain_E300010_chromosome__whole_genome_shotgun_sequence|start=1733508|end=1738309|strand=-1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.623	4108.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	95.023	7544.0	1
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	97.334	8159.0	1
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	97.126	8104.0	1
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	4409	0.9182	4404	0.2847	84.066	4221.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	CP026827.1_1440478_1467734	4409	0.9182	4404	0.1616	83.198	4005.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	CP023541.1_1969075_1984466	4408	0.918	4404	0.2861	83.446	4066.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	CP043478.1_2044053_2060283	4408	0.918	4402	0.2712	83.431	4064.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	4405	0.9173	4400	0.286	83.401	4053.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.446	4064.0	2
NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.555	4092.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	94.981	7533.0	1
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	97.293	8148.0	1
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	97.085	8093.0	1
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	CU928164.2_2060161_2074688	4416	0.9196	4410	0.3036	83.019	3962.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	NZ_CP008957.1_1680148_1695618	4409	0.9182	4404	0.2847	84.043	4216.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	CP023541.1_1969075_1984466	4408	0.918	4404	0.2861	83.401	4055.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	CP043478.1_2044053_2060283	4408	0.918	4402	0.2712	83.386	4053.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	AAAAWV020000011.1_88682_104064	4405	0.9173	4400	0.286	83.356	4042.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.401	4053.0	2
NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.51	4081.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	94.981	7533.0	1
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	97.314	8154.0	1
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	97.064	8087.0	1
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	CU928164.2_2060161_2074688	4416	0.9196	4410	0.3036	83.019	3963.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	4409	0.9182	4404	0.2847	84.043	4215.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	CP023541.1_1969075_1984466	4408	0.918	4404	0.2861	83.424	4060.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	CP043478.1_2044053_2060283	4408	0.918	4402	0.2712	83.408	4058.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	4405	0.9173	4400	0.286	83.378	4047.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.423	4058.0	2
NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.465	4069.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	95.002	7539.0	1
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	97.334	8159.0	1
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	97.085	8093.0	1
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	CU928164.2_2060161_2074688	4416	0.9196	4410	0.3036	83.041	3968.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	NZ_CP008957.1_1680148_1695618	4409	0.9182	4404	0.2847	84.066	4221.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	CP023541.1_1969075_1984466	4408	0.918	4404	0.2861	83.446	4066.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	CP043478.1_2044053_2060283	4408	0.918	4402	0.2712	83.431	4064.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	AAAAWV020000011.1_88682_104064	4405	0.9173	4400	0.286	83.401	4053.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.446	4064.0	2
NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.488	4075.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	BFLF01000001.1_341769_355219	4801	1.0	4802	0.357	94.96	7526.0	1
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	CP010151.1_3045135_3059753	4801	1.0	4802	0.3285	97.272	8141.0	1
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	CP000970.1_955625_970780	4801	1.0	4802	0.3168	97.064	8085.0	1
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	CU928164.2_2060161_2074688	4415	0.9196	4410	0.3036	83.064	3972.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	4408	0.9181	4404	0.2847	84.021	4210.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	CP023541.1_1969075_1984466	4407	0.9179	4404	0.2861	83.446	4064.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	CP043478.1_2044053_2060283	4407	0.9179	4402	0.2712	83.431	4062.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	4404	0.9173	4400	0.286	83.401	4053.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	CP028122.1_1829035_1844575	4404	0.9173	4400	0.2831	83.446	4064.0	2
NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	CFPICI	NC_011745.1_1739927_1756201	4404	0.9173	4399	0.2703	83.51	4079.0	2
NZ_CM129037.1|CFPICI|R1|core|batch=003|record=NZ_CM129037.1_Escherichia_coli_strain_600055_chromosome__whole_genome_shotgun_sequence|start=109904|end=122562|strand=mixed	CFPICI	CP000970.1_955625_970780	83	0.0066	83	0.0055	93.976	126.0	1
NZ_CM129037.1|CFPICI|R1|core|batch=003|record=NZ_CM129037.1_Escherichia_coli_strain_600055_chromosome__whole_genome_shotgun_sequence|start=109904|end=122562|strand=mixed	CFPICI	CP010151.1_3045135_3059753	80	0.0063	80	0.0055	93.75	121.0	1
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	94.94	7522.0	1
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	97.293	8148.0	1
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	97.043	8082.0	1
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	NZ_CP008957.1_1680148_1695618	4409	0.9182	4404	0.2847	84.111	4232.0	2
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	CP026827.1_1440478_1467734	4409	0.9182	4404	0.1616	83.266	4021.0	2
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	CP023541.1_1969075_1984466	4408	0.918	4404	0.2861	83.491	4077.0	2
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	CP043478.1_2044053_2060283	4408	0.918	4402	0.2712	83.476	4075.0	2
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	AAAAWV020000011.1_88682_104064	4405	0.9173	4400	0.286	83.446	4064.0	2
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.491	4075.0	2
NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.623	4108.0	2
NZ_CM129039.1|CFPICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=4801484|end=4808371|strand=-1	CFPICI	CU928164.2_2060161_2074688	110	0.016	110	0.0076	80.18	82.4	1
NZ_CM129039.1|CFPICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=4801484|end=4808371|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.012	83	0.0055	95.181	132.0	1
NZ_CM129039.1|CFPICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=4801484|end=4808371|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0116	80	0.0055	95.0	126.0	1
NZ_CM129041.1|CFPICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=4733955|end=4740842|strand=-1	CFPICI	CU928164.2_2060161_2074688	110	0.016	110	0.0076	80.18	82.4	1
NZ_CM129041.1|CFPICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=4733955|end=4740842|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.012	83	0.0055	95.181	132.0	1
NZ_CM129041.1|CFPICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=4733955|end=4740842|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0116	80	0.0055	95.0	126.0	1
NZ_CM129854.1|CFPICI|R1|core|batch=003|record=NZ_CM129854.1_Escherichia_coli_strain_SW071618_chromosome__whole_genome_shotgun_sequence|start=3851477|end=3858443|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CM129854.1|CFPICI|R1|core|batch=003|record=NZ_CM129854.1_Escherichia_coli_strain_SW071618_chromosome__whole_genome_shotgun_sequence|start=3851477|end=3858443|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CM144239.1|CFPICI|R1|core|batch=003|record=NZ_CM144239.1_Escherichia_coli_strain_KK05-19_chromosome__whole_genome_shotgun_sequence|start=3852210|end=3859175|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM144239.1|CFPICI|R1|core|batch=003|record=NZ_CM144239.1_Escherichia_coli_strain_KK05-19_chromosome__whole_genome_shotgun_sequence|start=3852210|end=3859175|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CM144240.1|CFPICI|R1|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=3326721|end=3333687|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CM144240.1|CFPICI|R1|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=3326721|end=3333687|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CM144241.1|CFPICI|R1|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=1732305|end=1739271|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CM144241.1|CFPICI|R1|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=1732305|end=1739271|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CM144242.1|CFPICI|R1|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=4073925|end=4080891|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CM144242.1|CFPICI|R1|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=4073925|end=4080891|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CM144243.1|CFPICI|R1|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=1877382|end=1884348|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CM144243.1|CFPICI|R1|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=1877382|end=1884348|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CM144247.1|CFPICI|R1|core|batch=003|record=NZ_CM144247.1_Escherichia_coli_strain_CB6886_chromosome__whole_genome_shotgun_sequence|start=1168035|end=1175000|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM144247.1|CFPICI|R1|core|batch=003|record=NZ_CM144247.1_Escherichia_coli_strain_CB6886_chromosome__whole_genome_shotgun_sequence|start=1168035|end=1175000|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CM144251.1|CFPICI|R1|core|batch=003|record=NZ_CM144251.1_Escherichia_coli_strain_LP-26-E1-261_chromosome__whole_genome_shotgun_sequence|start=3969986|end=3976703|strand=1	CFPICI	CP000970.1_955625_970780	82	0.0122	83	0.0055	89.157	102.0	1
NZ_CM144251.1|CFPICI|R1|core|batch=003|record=NZ_CM144251.1_Escherichia_coli_strain_LP-26-E1-261_chromosome__whole_genome_shotgun_sequence|start=3969986|end=3976703|strand=1	CFPICI	CP010151.1_3045135_3059753	79	0.0118	80	0.0055	88.75	97.1	1
NZ_CM149554.1|CFPICI|R1|core|batch=003|record=NZ_CM149554.1_Escherichia_coli_strain_MEI148-20EC_chromosome__whole_genome_shotgun_sequence|start=2783890|end=2790856|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM149554.1|CFPICI|R1|core|batch=003|record=NZ_CM149554.1_Escherichia_coli_strain_MEI148-20EC_chromosome__whole_genome_shotgun_sequence|start=2783890|end=2790856|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CM149554.1|CFPICI|R2|core|batch=003|record=NZ_CM149554.1_Escherichia_coli_strain_MEI148-20EC_chromosome__whole_genome_shotgun_sequence|start=4475495|end=4482469|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM149554.1|CFPICI|R2|core|batch=003|record=NZ_CM149554.1_Escherichia_coli_strain_MEI148-20EC_chromosome__whole_genome_shotgun_sequence|start=4475495|end=4482469|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CM149564.1|CFPICI|R1|core|batch=003|record=NZ_CM149564.1_Escherichia_coli_strain_MEI4O1-23_chromosome__whole_genome_shotgun_sequence|start=3817879|end=3824845|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM149564.1|CFPICI|R1|core|batch=003|record=NZ_CM149564.1_Escherichia_coli_strain_MEI4O1-23_chromosome__whole_genome_shotgun_sequence|start=3817879|end=3824845|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CM149567.1|CFPICI|R1|core|batch=003|record=NZ_CM149567.1_Escherichia_coli_strain_MEI4B-1023_chromosome__whole_genome_shotgun_sequence|start=3672736|end=3679701|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM149567.1|CFPICI|R1|core|batch=003|record=NZ_CM149567.1_Escherichia_coli_strain_MEI4B-1023_chromosome__whole_genome_shotgun_sequence|start=3672736|end=3679701|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CM149575.1|CFPICI|R1|core|batch=003|record=NZ_CM149575.1_Escherichia_coli_strain_MEI2A-0323_chromosome__whole_genome_shotgun_sequence|start=2909147|end=2916113|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CM149575.1|CFPICI|R1|core|batch=003|record=NZ_CM149575.1_Escherichia_coli_strain_MEI2A-0323_chromosome__whole_genome_shotgun_sequence|start=2909147|end=2916113|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	99.981	9494.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	97.279	8724.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	97.338	8743.0	1
